,Date,Open,High,Low,Close,Adj Close,Volume,Price Change,Percent Change,Tweet,text,Tweet URL,Positive,Neutral,Negative,Compound,TESLA
695,2021-04-15,743.099976,743.690002,721.309998,738.849976,738.849976,27848900,-37.099976,-5.0,10018,"Doge Barking at the Moon
21.8K
52.8K
324.1K",https://twitter.com/elonmusk/status/1382552587099062272,0.0,1.0,0.0,0.0,0
696,2021-04-16,728.650024,749.409973,724.599976,739.780029,739.780029,27979500,5.719971,1.0,10020," Austin Rocks!!  
9,625
10.3K
157.7K",https://twitter.com/elonmusk/status/1382879908645392384,0.0,1.0,0.0,0.0,0
697,2021-04-19,719.599976,725.400024,691.799988,714.630005,714.630005,39686200,-24.009949,-3.0,10081,"Replying to 
@Amart15416132
 and 
@WSJ
Your research as a private individual is better than professionals 
@WSJ
! 

Data logs recovered so far show Autopilot was not enabled & this car did not purchase FSD.

Moreover, standard Autopilot would require lane lines to turn on, which this street did not have.
1,259
4,198
20.6K",https://twitter.com/elonmusk/status/1384254194975010826,0.058,0.942,0.0,0.4926,0
698,2021-04-20,717.419983,737.25,710.690002,718.98999,718.98999,35609000,11.849976,2.0,10068,"Replying to 
@NASA
Awesome!
1,755
2,122
61.3K",https://twitter.com/elonmusk/status/1384345960495468548,0.423,0.577,0.0,0.6588,0
699,2021-04-21,704.77002,744.840027,698.0,744.119995,744.119995,31215500,7.590027,1.0,10076,"Replying to 
@TeslaNY
Sandy Munro knows what he’s talking about
686
742
16.3K",https://twitter.com/elonmusk/status/1384892295137333252,0.0,1.0,0.0,0.0,1
700,2021-04-22,741.5,753.77002,718.039978,719.690002,719.690002,35590300,8.929993,1.0,10063," Happy Earth Day 
15.5K
36.5K
420.8K",https://twitter.com/elonmusk/status/1385337043618836480,0.425,0.575,0.0,0.5719,0
701,2021-04-23,719.799988,737.359985,715.460022,729.400024,729.400024,28370000,-16.410035,-2.0,10065,"2 mins to launch
SpaceX
@SpaceX
 · Apr 22, 2021
Watch Falcon 9 launch Dragon with four astronauts on board to the @space_station → http://spacex.com/launches  https://twitter.com/i/broadcasts/1BdGYYOlPVAGX…
5,702
6,909
85.3K",https://twitter.com/elonmusk/status/1385530714662133763,0.0,1.0,0.0,0.0,0
702,2021-04-26,741.0,749.299988,732.609985,738.200012,738.200012,31038500,11.940003,2.0,10103,"Replying to 
@kchangnyt
Can’t get it up (to orbit) lol
2,127
6,239
49.9K",https://twitter.com/elonmusk/status/1386825367948644352,0.189,0.811,0.0,0.4215,0
703,2021-04-27,717.960022,724.0,703.349976,704.73999,704.73999,29437000,-25.299988,-3.0,10102,"Starship SN15 static fire completed, preparing for flight later this week
12.9K
9,922
164.4K",https://twitter.com/elonmusk/status/1386836238771105793,0.0,0.844,0.156,-0.34,0
704,2021-04-28,696.409973,708.5,693.599976,694.400024,694.400024,22271000,-15.5,-2.0,10097,"The Dogefather
SNL May 8
36.4K
85K
446.7K",https://twitter.com/elonmusk/status/1387290679794089986,0.0,1.0,0.0,0.0,0
705,2021-04-29,699.51001,702.25,668.5,677.0,677.0,28845400,-6.25,-1.0,10138,"A major part of real-world AI has to be solved to make unsupervised, generalized full self-driving work, as the entire road system is designed for biological neural nets with optical imagers
25.8K
10.7K
137.5K",https://twitter.com/elonmusk/status/1387901003664699392,0.06,0.94,0.0,0.2732,0
706,2021-05-03,703.799988,706.0,680.5,684.900024,684.900024,27043100,-9.469971,-1.0,10140,"Replying to 
@utsavtechie
Prototypes are easy, production is hard
2,983
9,487
174.8K",https://twitter.com/elonmusk/status/1389102532706848768,0.203,0.699,0.098,0.3612,0
707,2021-05-04,678.940002,683.450012,657.700012,673.599976,673.599976,29739300,-22.549988,-3.0,10186,"Replying to 
@thesheetztweetz
Only limitation is high density of users in urban areas. Most likely, all of the initial 500k will receive service. More of a challenge when we get into the several million user range.
805
838
14.3K",https://twitter.com/elonmusk/status/1389691848906747905,0.038,0.908,0.054,-0.1621,0
708,2021-05-05,681.059998,685.299988,667.340027,670.940002,670.940002,21901900,1.849976,0.0,10161,"Starship landing nominal!
20.6K
34.1K
323.9K",https://twitter.com/elonmusk/status/1390073153347592192,0.0,1.0,0.0,0.0,0
709,2021-05-06,680.76001,681.02002,650.0,663.539978,663.539978,27784600,-4.279968,-1.0,10162,"Make humanity a multiplanet species!
66.2K
67.1K
606.1K",https://twitter.com/elonmusk/status/1390387635961610242,0.0,1.0,0.0,0.0,0
710,2021-05-07,665.799988,690.0,660.219971,672.369995,672.369995,23469200,8.97998,1.0,10160,"Guest starring …
36.6K
119.4K
745.7K",https://twitter.com/elonmusk/status/1390774840135766019,0.0,1.0,0.0,0.0,0
711,2021-05-10,664.900024,665.049988,627.609985,629.039978,629.039978,31392400,-24.950012,-4.0,10199,"Replying to 
@nbcsnl
Chad saves Mars!
2,032
2,988
53.5K",https://twitter.com/elonmusk/status/1391553533569290240,0.0,1.0,0.0,0.0,0
712,2021-05-11,599.23999,627.099976,595.599976,617.200012,617.200012,46503900,-37.950012,-6.0,10196,"Do you want Tesla to accept Doge?
Yes
78.2%
No
21.8%
3,922,516 votes
·
Final results
96.5K
111.2K
392.4K",https://twitter.com/elonmusk/status/1392030108274159619,0.277,0.63,0.092,0.5267,1
713,2021-05-12,602.48999,620.409973,586.77002,589.890015,589.890015,33823600,-6.690003,-1.0,10194,"Tesla & Bitcoin
120.5K
124K
491.7K",https://twitter.com/elonmusk/status/1392602041025843203,0.0,1.0,0.0,0.0,1
714,2021-05-13,601.539978,606.460022,559.650024,571.690002,571.690002,44184900,-13.949951,-2.0,10195,"As always
36.2K
51.2K
359K",https://twitter.com/elonmusk/status/1392985728271884288,0.0,1.0,0.0,0.0,0
715,2021-05-14,583.409973,592.869995,570.460022,589.73999,589.73999,33370900,-13.590027,-2.0,10223,"Replying to 
@teslaownersSV
3/4 of the way around the Earth
1,191
1,560
23.6K",https://twitter.com/elonmusk/status/1393064162335485952,0.0,1.0,0.0,0.0,1
716,2021-05-17,575.549988,589.72998,561.200012,576.830017,576.830017,32390400,-3.140015,-1.0,10219,"Replying to 
@BTC_Archive
To clarify speculation, Tesla has not sold any Bitcoin
17.3K
24.2K
98.7K",https://twitter.com/elonmusk/status/1394170030741413888,0.0,1.0,0.0,0.0,1
717,2021-05-18,568.0,596.25,563.380005,577.869995,577.869995,36830600,6.52002,1.0,10216,"Giga Berlin suppliers please accelerate!
17.9K
10.2K
156.7K",https://twitter.com/elonmusk/status/1394620356674134019,0.27,0.73,0.0,0.3802,0
718,2021-05-19,552.549988,566.210022,546.97998,563.460022,563.460022,39578400,-30.039978,-5.0,10243,"Credit to our Master of Coin
15.2K
14.6K
170.5K",https://twitter.com/elonmusk/status/1395041849438519296,0.245,0.755,0.0,0.3818,0
719,2021-05-20,575.0,588.849976,571.070007,586.780029,586.780029,30821100,22.639954,4.0,10240,"How much is that Doge in the window?
70.8K
60.5K
302.9K",https://twitter.com/elonmusk/status/1395328697436033032,0.0,1.0,0.0,0.0,0
720,2021-05-21,596.109985,596.679993,580.0,580.880005,580.880005,26030600,7.830017,1.0,10249,"Replying to 
@teslaownersSV
This will actually be able to fly very briefly. I always laughed at flying cars & now making one. Fate  irony haha.
3,471
6,358
75.8K",https://twitter.com/elonmusk/status/1395554979851554817,0.186,0.776,0.037,0.7003,1
721,2021-05-24,581.599976,614.47998,573.650024,606.440002,606.440002,34558100,17.799987,3.0,10275,"Spoke with North American Bitcoin miners. They committed to publish current & planned renewable usage & to ask miners WW to do so. Potentially promising.
26K
47.9K
320.2K",https://twitter.com/elonmusk/status/1396914548167233537,0.156,0.844,0.0,0.5859,0
722,2021-05-25,607.309998,613.98999,595.710022,604.690002,604.690002,28005900,-0.48999,0.0,10278,"Replying to 
@heydave7
 and 
@dogecoin_devs
Doge has dogs & memes, whereas the others do not
5,821
9,256
48.7K",https://twitter.com/elonmusk/status/1397064185222078467,0.0,1.0,0.0,0.0,0
723,2021-05-26,607.559998,626.169983,601.5,619.130005,619.130005,28639300,12.179993,2.0,10273,"Deep thots
13.8K
30.3K
293.3K",https://twitter.com/elonmusk/status/1397625459437826049,0.0,1.0,0.0,0.0,0
724,2021-05-27,620.23999,631.130005,616.210022,630.849976,630.849976,26370600,4.960022,1.0,10280,"Replying to 
@Model3Owners
Tesla sure would appreciate changing the law, so that this is not required!
1,492
1,502
22.3K",https://twitter.com/elonmusk/status/1398029410289127424,0.237,0.763,0.0,0.6476,1
725,2021-05-28,628.5,635.590027,622.380005,625.219971,625.219971,22737000,4.460022,1.0,10274,"Ship 16 & Booster 2, Starbase Highbay
11.3K
19.7K
261.9K",https://twitter.com/elonmusk/status/1398123830871150600,0.0,1.0,0.0,0.0,0
726,2021-06-01,627.799988,633.799988,620.549988,623.900024,623.900024,18084900,-1.790039,0.0,10299,"Replying to 
@WorldofTesla1
Yeah, new Model S & X have PS5 level entertainment computing power
1,038
2,103
23.6K",https://twitter.com/elonmusk/status/1399602861647007748,0.238,0.762,0.0,0.6124,1
727,2021-06-02,620.130005,623.359985,599.140015,605.119995,605.119995,23302800,-10.440003,-2.0,10294,"Found this pic of me as a child
32.9K
41.3K
356.5K",https://twitter.com/elonmusk/status/1399985389725753346,0.0,1.0,0.0,0.0,0
728,2021-06-03,601.799988,604.549988,571.219971,572.840027,572.840027,30111900,-18.809997,-3.0,10364,"Replying to 
@PPathole
Yup
804
868
27.3K",https://twitter.com/elonmusk/status/1400262458162520069,0.0,1.0,0.0,0.0,0
729,2021-06-04,579.710022,600.609985,577.200012,599.049988,599.049988,24036900,-3.940003,-1.0,10334,"Replying to 
@coinbase
Nice
2,086
3,661
27.7K",https://twitter.com/elonmusk/status/1400660008732348419,0.318,0.682,0.0,0.4215,0
730,2021-06-07,591.830017,610.0,582.880005,605.130005,605.130005,22543700,9.390015,2.0,10335,"Replying to 
@MattWallace888
Wow, thanks!
1,473
2,247
18.5K",https://twitter.com/elonmusk/status/1401751762034479104,0.538,0.462,0.0,0.7901,0
731,2021-06-09,602.169983,611.789978,597.630005,598.780029,598.780029,16584600,-11.300049,-2.0,10374,"Replying to 
@teslaownersSV
Exactly
877
710
14.4K",https://twitter.com/elonmusk/status/1402770491211804672,0.0,1.0,0.0,0.0,1
732,2021-06-10,603.880005,616.590027,600.5,610.119995,610.119995,23919600,4.800049,1.0,10379,"Replying to 
@TeslaNY
 and 
@LVCVA
People like it!
707
591
8,317",https://twitter.com/elonmusk/status/1403101486905626624,0.218,0.782,0.0,0.4199,1
733,2021-06-11,610.22998,612.559998,601.52002,609.890015,609.890015,16205300,-4.030029,-1.0,10372,"Plaid release event
youtube.com
Model S Plaid Delivery Event
The only thing beyond Ludicrous is PlaidLearn more – https://www.tesla.com/models
7,394
4,904
53.2K",https://twitter.com/elonmusk/status/1403240595582111744,0.0,0.894,0.106,-0.3612,1
734,2021-06-14,612.22998,625.48999,609.179993,617.690002,617.690002,20424000,12.929992,2.0,10393,"Our Soul Dichotomy
4,120
6,901
86.8K",https://twitter.com/elonmusk/status/1404287845028667397,0.0,1.0,0.0,0.0,0
735,2021-06-15,616.690002,616.789978,598.22998,599.359985,599.359985,17764100,-8.700012,-1.0,10399,"Replying to 
@MileyCyrus
133T H4X0R got my phone. Nuthin I could do. Sorry babe.
712
1,326
25.4K",https://twitter.com/elonmusk/status/1404594649482858496,0.0,0.925,0.075,-0.0772,0
736,2021-06-16,597.539978,608.5,593.5,604.869995,604.869995,22144100,-8.289978,-1.0,10398,"Replying to 
@Teslarati
 and 
@13ericralph31
I love carbs
2,043
1,173
23.4K",https://twitter.com/elonmusk/status/1405089831764455429,0.296,0.704,0.0,0.6369,1
737,2021-06-17,601.890015,621.469971,601.340027,616.599976,616.599976,22701400,12.969971,2.0,10396,"Replying to 
@vincent13031925
Fair enough
624
579
20.8K",https://twitter.com/elonmusk/status/1405587112724815875,0.247,0.753,0.0,0.3182,0
738,2021-06-18,613.369995,628.349976,611.799988,623.309998,623.309998,24560900,6.880005,1.0,10436,"Replying to 
@BillyM2k
Haha
1,306
775
8,048",https://twitter.com/elonmusk/status/1405825636828991491,0.333,0.667,0.0,0.4588,0
739,2021-06-21,624.47998,631.390015,608.880005,620.830017,620.830017,24812700,3.040039,0.0,10434,"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software & hardware, both training & inference. Purpose is recruiting.
9,787
7,853
114.9K",https://twitter.com/elonmusk/status/1407050578149183488,0.083,0.917,0.0,0.4215,1
740,2021-06-22,618.25,628.570007,615.5,623.710022,623.710022,19158900,-2.820008,0.0,10437,"Replying to 
@JRossNicoll
This is an important improvement
1,993
3,186
19K",https://twitter.com/elonmusk/status/1407216656615579663,0.348,0.652,0.0,0.5859,0
741,2021-06-23,632.0,657.200012,630.039978,656.570007,656.570007,31099200,28.630005,5.0,10467,"Replying to 
@torybruno
Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.
435
732
11.1K",https://twitter.com/elonmusk/status/1407844476710707207,0.104,0.842,0.054,0.25,0
742,2021-06-24,674.98999,697.619995,667.609985,679.820007,679.820007,45982400,40.419983,6.0,10451,"Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!
8,971
7,972
149.7K",https://twitter.com/elonmusk/status/1407868620680699908,0.383,0.553,0.064,0.8814,1
743,2021-06-25,689.580017,693.809998,668.700012,671.869995,671.869995,32496700,-3.809997,-1.0,10447,"Timing is everything
8,023
17.9K
207.1K",https://twitter.com/elonmusk/status/1408375014261395462,0.0,1.0,0.0,0.0,0
744,2021-07-01,683.919983,687.98999,672.799988,677.919983,677.919983,18634500,-4.820008,-1.0,10486,"Release the Doge!
11.1K
17.4K
128.6K",https://twitter.com/elonmusk/status/1410519466518233089,0.0,1.0,0.0,0.0,0
745,2021-07-02,678.97998,700.0,673.26001,678.900024,678.900024,27054500,12.01001,2.0,10492,"Replying to 
@SciGuySpace
 and 
@WIRED
Wow, 14 years ago!
319
298
8,504",https://twitter.com/elonmusk/status/1410878780378337282,0.271,0.729,0.0,0.6239,0
746,2021-07-06,681.710022,684.0,651.400024,659.580017,659.580017,23284500,-16.0,-2.0,10521,"Replying to 
@F9Block5
Yes, updated UI coming with FSD wide release. All cars with FSD computer will have new “mind of car” view. All 3/Y can be upgraded to have FSD computer.
722
629
6,112",https://twitter.com/elonmusk/status/1412233344759201792,0.074,0.926,0.0,0.4019,0
747,2021-07-07,664.27002,665.700012,638.320007,644.650024,644.650024,18792000,-18.299988,-3.0,10515,"High res landing Falcon landing video
9,632
21.6K
200.6K",https://twitter.com/elonmusk/status/1412818236203102214,0.0,1.0,0.0,0.0,0
748,2021-07-08,628.369995,654.429993,620.460022,652.809998,652.809998,22773300,-11.270019,-2.0,10550,"Tropic Thunder is so good
10.7K
13K
207.1K",https://twitter.com/elonmusk/status/1413274839960391683,0.348,0.652,0.0,0.5777,0
749,2021-07-09,653.179993,658.909973,644.690002,656.950012,656.950012,18140500,4.47998,1.0,10549,"Autonomous SpaceX droneship,
A Shortfall of Gravitas
6,312
15.8K
143.8K",https://twitter.com/elonmusk/status/1413598670331711493,0.0,1.0,0.0,0.0,0
750,2021-07-12,662.200012,687.23999,662.159973,685.700012,685.700012,25927000,28.330017,4.0,10559,"Replying to 
@greg16676935420
It’s true, x is a toddler hodler. Never once has he said sell!
1,972
3,543
23.7K",https://twitter.com/elonmusk/status/1414699120162451460,0.147,0.853,0.0,0.4753,0
751,2021-07-14,670.75,678.609985,652.840027,653.380005,653.380005,21641200,-14.670044,-2.0,10598,"Review of Model S Plaid by Dan Neil
wsj.com
2021 Tesla Model S Plaid: Feel the Force—0-60 in 2 Seconds
Though largely unchanged on the outside, the new Model S is a technical tour de force: the fastest, hardest-accelerating, most aero-efficient production sedan ever. Dan Neil takes a road trip.
9,948
3,983
43.5K",https://twitter.com/elonmusk/status/1415454980127952897,0.0,1.0,0.0,0.0,1
752,2021-07-15,658.390015,666.140015,637.880005,650.599976,650.599976,20209600,-12.46997,-2.0,10608,"Replying to 
@Model3Owners
To be frank, there is always some chance that Cybertruck will flop, because it is so unlike anything else. 

I don’t care. I love it so much even if others don’t. 

Other trucks look like copies of the same thing, but Cybertruck looks like it was made by aliens from the future.
3,441
3,338
33.5K",https://twitter.com/elonmusk/status/1415733231589097472,0.173,0.801,0.026,0.8176,0
753,2021-07-16,654.679993,656.700012,642.200012,644.219971,644.219971,16371000,-9.440003,-1.0,10605,"Replying to 
@Erdayastronaut
 and 
@SpaceX
Probably Monday
926
878
19.9K",https://twitter.com/elonmusk/status/1415877794391752704,0.0,1.0,0.0,0.0,0
754,2021-07-19,629.890015,647.200012,621.289978,646.219971,646.219971,21297100,-9.5,-1.0,10645,"Replying to 
@grimnut
 @Tesla
 and 2 others
Haha
628
556
29.6K",https://twitter.com/elonmusk/status/1416961748138033152,0.231,0.769,0.0,0.4588,1
755,2021-07-20,651.98999,662.390015,640.5,660.5,660.5,15487100,15.190003,2.0,10642,"Full test duration firing of 3 Raptors on Super Heavy Booster!
8,300
6,348
138.7K",https://twitter.com/elonmusk/status/1417274819461095432,0.225,0.645,0.129,0.4199,0
756,2021-07-21,659.609985,664.859985,650.289978,655.289978,655.289978,13953300,2.46997,0.0,10643,"Replying to 
@SciGuySpace
Nice
1,011
817
22.5K",https://twitter.com/elonmusk/status/1417699924024561666,0.318,0.682,0.0,0.4215,0
757,2021-07-22,656.440002,662.169983,644.599976,649.26001,649.26001,15105700,-2.690002,0.0,10657,"Replying to 
@GailAlfarATX
 @AustinTeslaClub
 and 9 others
Also lasts much longer than normal roofs & is able to withstand hail & other medium-sized impacts
923
663
13.7K",https://twitter.com/elonmusk/status/1418293867846189057,0.048,0.952,0.0,0.0772,1
758,2021-07-26,650.969971,668.200012,647.109985,657.619995,657.619995,25336600,19.400024,3.0,10667,"The Biggest Bang Theory
14.3K
12.6K
204.1K",https://twitter.com/elonmusk/status/1419543347467784195,0.0,1.0,0.0,0.0,0
759,2021-07-27,663.400024,666.5,627.23999,644.780029,644.780029,32813300,-1.700012,0.0,10668,"Population collapse is potentially the greatest risk to the future of civilization
wsj.com
U.S. Population Growth, an Economic Driver, Grinds to a Halt
Because the birthrate already was moving down, the push from the pandemic could result in what amounts to a scar on population growth, possibly deeper than those left by historic periods of economic...
17.9K
9,490
69.6K",https://twitter.com/elonmusk/status/1419825607622500352,0.137,0.786,0.077,0.6249,0
760,2021-07-30,671.76001,697.530029,669.0,687.200012,687.200012,29656400,13.840027,2.0,10710,"Prometheus Unbound
11.6K
13.7K
196K",https://twitter.com/elonmusk/status/1420970469516263426,0.0,1.0,0.0,0.0,0
761,2021-08-04,711.0,724.900024,708.929993,710.919983,710.919983,17002600,2.25,0.0,10754,"Moving rocket to orbital launch pad
7,098
18.6K
190.9K",https://twitter.com/elonmusk/status/1423041198764265473,0.0,1.0,0.0,0.0,0
762,2021-08-05,716.0,720.950012,711.409973,714.630005,714.630005,12919600,-3.950012,-1.0,10755,"Aiming to stack ship on booster today
7,433
12.5K
200K",https://twitter.com/elonmusk/status/1423353739394514949,0.0,1.0,0.0,0.0,0
763,2021-08-06,711.900024,716.330017,697.630005,699.099976,699.099976,15623000,-4.619995,-1.0,10752,"Starship Fully Stacked
10.5K
26.5K
222K",https://twitter.com/elonmusk/status/1423659261452709893,0.0,1.0,0.0,0.0,0
764,2021-08-09,710.169983,719.030029,705.130005,713.76001,713.76001,14715300,2.700012,0.0,10781,"Replying to 
@SciGuySpace
Believe in the future
1,256
1,623
16.8K",https://twitter.com/elonmusk/status/1424882644207144962,0.0,1.0,0.0,0.0,0
765,2021-08-10,713.98999,716.590027,701.880005,709.98999,709.98999,13432300,-2.440002,0.0,10782,"Replying to 
@thesheetztweetz
SpaceX could do it if need be
4,421
2,847
48.6K",https://twitter.com/elonmusk/status/1425100482779942936,0.0,1.0,0.0,0.0,0
766,2021-08-11,712.710022,715.179993,704.210022,707.820007,707.820007,9800600,-1.410034,0.0,10784,"Replying to 
@Teslarati
 and 
@ResidentSponge
It’s gonna be awesome
960
838
17.8K",https://twitter.com/elonmusk/status/1425512837301080079,0.272,0.728,0.0,0.6249,1
767,2021-08-12,706.340027,722.799988,699.400024,722.25,722.25,17459100,7.619995,1.0,10804,"Replying to 
@JeffTutorials
The staying power of a bad idea is astonishing
975
1,012
14.2K",https://twitter.com/elonmusk/status/1425951128676671494,0.0,0.8,0.2,-0.5423,0
768,2021-08-13,723.710022,729.900024,714.340027,717.169983,717.169983,16731500,7.100036,1.0,10797,"Giga Berlin-Brandenburg county fair & factory tour on 9 October!
5,248
4,547
74.1K",https://twitter.com/elonmusk/status/1426176083854905350,0.178,0.822,0.0,0.3802,0
769,2021-08-16,705.070007,709.5,676.400024,686.169983,686.169983,22677400,-20.400024,-3.0,10800,"Replying to 
@cleantechnica
Robyn is great
1,015
561
13.4K",https://twitter.com/elonmusk/status/1427086427674877952,0.339,0.661,0.0,0.6249,0
770,2021-08-17,672.659973,674.580017,648.840027,665.710022,665.710022,23721300,-34.919983,-5.0,10849,"Replying to 
@MKBHD
Impressive
1,051
566
22K",https://twitter.com/elonmusk/status/1427636326539608077,0.355,0.645,0.0,0.5106,0
771,2021-08-18,669.75,695.77002,669.349976,688.98999,688.98999,20349400,21.190003,3.0,10847,"Replying to 
@GerberKawasaki
Same
1,188
1,360
50.1K",https://twitter.com/elonmusk/status/1428050563787198474,0.0,1.0,0.0,0.0,0
772,2021-08-19,678.210022,686.549988,667.590027,673.469971,673.469971,14313500,-9.220032,-1.0,10853,"Replying to 
@vincent13031925
Will make a big difference
801
653
16.3K",https://twitter.com/elonmusk/status/1428210703731597316,0.0,1.0,0.0,0.0,0
773,2021-08-20,682.849976,692.130005,673.700012,680.26001,680.26001,14841900,5.580017,1.0,10845,"On now
Tesla
@Tesla
 · Aug 19, 2021
Tesla AI Day presentation streaming live from http://livestream.tesla.com at 5pm Pacific today
4,359
2,969
38.6K",https://twitter.com/elonmusk/status/1428521477624631297,0.0,1.0,0.0,0.0,1
774,2021-08-23,685.440002,712.130005,680.75,706.299988,706.299988,20264900,20.0,3.0,10871,"The Guns of August
4,496
3,743
42.7K",https://twitter.com/elonmusk/status/1429898852673343524,0.0,1.0,0.0,0.0,0
775,2021-08-24,710.679993,715.219971,702.640015,708.48999,708.48999,13083100,3.089966,0.0,10875,"Replying to 
@WholeMarsBlog
Nope
615
419
12.9K",https://twitter.com/elonmusk/status/1429971687139778563,0.0,1.0,0.0,0.0,0
776,2021-08-25,707.030029,716.969971,704.0,711.200012,711.200012,12645600,1.75,0.0,10884,"Replying to 
@F9Block5
We should be there with Beta 10, which goes out a week from Friday (no point release this week). 

It will have a completely retrained NN, so will need another few weeks after that for tuning & bug fixes. Best guess is public beta button in ~4 weeks.
732
937
6,599",https://twitter.com/elonmusk/status/1430657502966910985,0.073,0.927,0.0,0.6369,0
777,2021-08-26,708.309998,715.400024,697.619995,701.159973,701.159973,13214300,-1.569947,0.0,10876,"Replying to 
@WholeMarsBlog
Beta 10 will be next-level
654
651
10.6K",https://twitter.com/elonmusk/status/1430767616524787712,0.0,1.0,0.0,0.0,0
778,2021-08-27,705.0,715.0,702.099976,711.919983,711.919983,13833800,-0.400024,0.0,10908,"Replying to 
@jgrano305
Good point. We do have torque reduction if an obstacle is detected, but active braking would be better. Prime directive is: do not crash.
1,034
605
19.3K",https://twitter.com/elonmusk/status/1431354555158106121,0.314,0.641,0.045,0.8882,0
779,2021-08-30,714.719971,731.0,712.72998,730.909973,730.909973,18604200,16.0,2.0,10896,"No worries, situation is under control
7,997
49.2K
406.2K",https://twitter.com/elonmusk/status/1432491362105143298,0.226,0.774,0.0,0.3252,0
780,2021-08-31,733.0,740.390015,726.440002,735.719971,735.719971,20855400,9.390015,1.0,10895,"The dark side of OnlyFans …
11.9K
58.9K
587K",https://twitter.com/elonmusk/status/1432497810004402177,0.0,1.0,0.0,0.0,0
781,2021-09-01,734.080017,741.98999,731.27002,734.090027,734.090027,13204300,1.599975,0.0,10932,"Replying to 
@thesheetztweetz
Filing legal actions against SpaceX is *actually* his full-time job
762
1,219
12.2K",https://twitter.com/elonmusk/status/1433102773013258242,0.091,0.909,0.0,0.128,0
782,2021-09-02,734.5,740.969971,730.539978,732.390015,732.390015,12777300,-1.020019,0.0,10929,"FSD Beta 10 rolls out midnight Friday next week
4,527
4,034
61.6K",https://twitter.com/elonmusk/status/1433226358398734337,0.0,1.0,0.0,0.0,0
783,2021-09-03,732.25,734.0,724.200012,733.570007,733.570007,15246100,-6.969971,-1.0,10928,"Time is the ultimate currency
31.9K
76.4K
470.7K",https://twitter.com/elonmusk/status/1433713164546293767,0.0,1.0,0.0,0.0,0
784,2021-09-07,740.0,760.200012,739.26001,752.919983,752.919983,20039800,26.200012,4.0,10970,"Replying to 
@SaycheeseDGTL
And if it doesn’t work, he’s gonna sue death!
1,404
2,101
21.2K",https://twitter.com/elonmusk/status/1435295986805583884,0.0,0.77,0.23,-0.636,0
785,2021-09-08,761.580017,764.450012,740.77002,753.869995,753.869995,18793000,4.25,1.0,10969,"Replying to 
@PPathole
That sums it up well!
523
998
29K",https://twitter.com/elonmusk/status/1435723795025776642,0.193,0.807,0.0,0.3382,0
786,2021-09-09,753.409973,762.099976,751.630005,754.859985,754.859985,14077700,-2.350036,0.0,10965,"Tesla Model S Plaid just set official world speed record for a production electric car at Nurburgring. Completely unmodified, directly from factory.
6,296
11.5K
125.4K",https://twitter.com/elonmusk/status/1436086743720251394,0.0,1.0,0.0,0.0,1
787,2021-09-10,759.599976,762.609985,734.52002,736.27002,736.27002,15184200,0.510009,0.0,10981,"Replying to 
@Teslarati
 @13ericralph31
 and 
@SpacePadreIsle
Booster static fire on orbital launch mount hopefully next week
589
1,060
13.5K",https://twitter.com/elonmusk/status/1436291710393405478,0.122,0.769,0.109,0.0772,1
788,2021-09-13,740.210022,744.780029,708.849976,743.0,743.0,22952500,-17.829956,-2.0,11000,"Emojilution
5,425
7,526
108K",https://twitter.com/elonmusk/status/1437204825800851460,0.0,1.0,0.0,0.0,0
789,2021-09-14,742.570007,754.469971,736.400024,744.48999,744.48999,18524900,9.689942,1.0,11009,"Replying to 
@RationalEtienne
It has indeed become hard to find which platform has which show
1,252
541
16.6K",https://twitter.com/elonmusk/status/1437736617494593538,0.0,0.924,0.076,-0.1027,0
790,2021-09-15,745.0,756.859985,738.359985,755.830017,755.830017,15357700,2.390014,0.0,11001,"Watch Countdown on Netflix about Inspiration4 mission launching today
8,288
8,832
110K",https://twitter.com/elonmusk/status/1438019248589258755,0.0,1.0,0.0,0.0,0
791,2021-09-17,757.150024,761.039978,750.0,759.48999,759.48999,28204200,2.130005,0.0,11030,"Please add your voice to the public comments. Support is greatly appreciated! 

Humanity’s future on the moon, Mars & beyond depends upon it.

Thanks, 
Elon
The FAA
@FAANews
 · Sep 17, 2021
We want to hear from you! The FAA released the Draft Programmatic Environmental Assessment for the proposed @spacex Starship/Super Heavy project in Boca Chica, Texas. It is now open for public comment until October 18. Learn more at https://bit.ly/3CoJ1Om. #FAASpace
6,323
6,258
42.3K",https://twitter.com/elonmusk/status/1438928760846290948,0.16,0.84,0.0,0.9077,0
792,2021-09-20,734.559998,742.0,718.619995,730.169983,730.169983,24757700,-19.039978,-3.0,11037,"Replying to 
@starbasergv
Not a tiny engine
478
286
10.4K",https://twitter.com/elonmusk/status/1439787129253597184,0.0,1.0,0.0,0.0,0
793,2021-09-21,734.789978,744.73999,730.440002,739.380005,739.380005,16330700,2.73999,0.0,11075,"Just met with the 
@Inspiration4x
 crew in Florida to congratulate them in person. Such great people!
5,733
4,510
87.5K",https://twitter.com/elonmusk/status/1440159176685088774,0.309,0.691,0.0,0.8221,0
